ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300102.SZ,20200506,4.54,4.74,4.51,4.71,4.56,0.15,3.2895,319466.78,148324.054
300102.SZ,20200507,4.8,4.81,4.46,4.49,4.71,-0.22,-4.6709,381870.84,175147.317
300102.SZ,20200508,4.54,4.94,4.5,4.94,4.49,0.45,10.0223,274859.26,132037.625
300102.SZ,20200511,5.23,5.43,5.23,5.43,4.94,0.49,9.919,281185.03,151006.303
300102.SZ,20200512,5.31,5.4,5.01,5.31,5.43,-0.12,-2.2099,911803.2,473489.577
300102.SZ,20200513,5.19,5.42,5.04,5.29,5.31,-0.02,-0.3766,716688.65,372612.895
300102.SZ,20200514,5.15,5.26,5.06,5.07,5.29,-0.22,-4.1588,444068.32,228212.817
300102.SZ,20200515,5.09,5.35,5.04,5.14,5.07,0.07,1.3807,533777.26,276414.42
300102.SZ,20200518,5.18,5.33,5.1,5.1,5.14,-0.04,-0.7782,495634.0,258891.766
300102.SZ,20200519,5.16,5.5,5.08,5.37,5.1,0.27,5.2941,621451.15,329867.206
300102.SZ,20200520,5.28,5.33,5.13,5.18,5.37,-0.19,-3.5382,375993.0,196626.097
300102.SZ,20200521,5.22,5.25,4.77,4.81,5.18,-0.37,-7.1429,492580.49,243544.807
300102.SZ,20200522,4.77,4.94,4.64,4.64,4.81,-0.17,-3.5343,253569.03,121198.02
300102.SZ,20200525,4.6,4.74,4.48,4.54,4.64,-0.1,-2.1552,204759.09,93975.702
300102.SZ,20200526,4.51,4.75,4.51,4.72,4.54,0.18,3.9648,208639.91,97280.604
300102.SZ,20200527,4.73,4.77,4.62,4.68,4.72,-0.04,-0.8475,139845.02,65385.374
300102.SZ,20200528,4.65,4.69,4.5,4.6,4.68,-0.08,-1.7094,152314.0,69843.016
300102.SZ,20200529,4.6,4.8,4.56,4.67,4.6,0.07,1.5217,161932.91,75806.839
300102.SZ,20200601,4.66,4.92,4.66,4.87,4.67,0.2,4.2827,251343.03,121179.168
300102.SZ,20200602,4.86,5.09,4.85,5.0,4.87,0.13,2.6694,337472.26,168256.061
300102.SZ,20200603,5.01,5.19,4.95,5.01,5.0,0.01,0.2,412110.28,208664.837
300102.SZ,20200604,5.06,5.13,4.92,4.96,5.01,-0.05,-0.998,236881.23,118851.248
300102.SZ,20200605,4.91,5.06,4.91,4.96,4.96,0.0,0.0,189043.86,94134.209
300102.SZ,20200608,5.02,5.1,4.89,4.92,4.96,-0.04,-0.8065,226792.58,113632.415
300102.SZ,20200609,4.92,4.99,4.83,4.85,4.92,-0.07,-1.4228,186124.0,90807.992
300102.SZ,20200610,4.83,4.88,4.68,4.7,4.85,-0.15,-3.0928,189183.0,89521.983
300102.SZ,20200611,4.72,4.83,4.65,4.68,4.7,-0.02,-0.4255,197698.17,93654.464
300102.SZ,20200612,4.55,4.69,4.52,4.64,4.68,-0.04,-0.8547,143822.26,66305.736
300102.SZ,20200615,4.63,4.72,4.53,4.55,4.64,-0.09,-1.9397,160917.0,74428.345
300102.SZ,20200616,4.58,4.66,4.58,4.65,4.55,0.1,2.1978,130009.0,60094.572
300102.SZ,20200617,4.7,4.74,4.56,4.65,4.65,0.0,0.0,150732.0,69940.786
300102.SZ,20200618,4.63,4.69,4.6,4.67,4.65,0.02,0.4301,116283.96,54217.402
300102.SZ,20200619,4.64,4.68,4.59,4.65,4.67,-0.02,-0.4283,147627.1,68490.024
300102.SZ,20200622,4.63,4.75,4.63,4.71,4.65,0.06,1.2903,182362.86,85650.688
300102.SZ,20200623,4.71,4.71,4.6,4.64,4.71,-0.07,-1.4862,132547.85,61543.444
300102.SZ,20200624,4.65,4.67,4.54,4.55,4.64,-0.09,-1.9397,138888.0,63651.839
300102.SZ,20200629,4.53,4.57,4.43,4.44,4.55,-0.11,-2.4176,107494.02,48206.088
300102.SZ,20200630,4.46,4.55,4.46,4.5,4.44,0.06,1.3514,97502.5,43911.391
300102.SZ,20200701,4.53,4.62,4.49,4.55,4.5,0.05,1.1111,145585.87,66309.415
300102.SZ,20200702,4.51,4.73,4.48,4.67,4.55,0.12,2.6374,237080.48,110289.22
300102.SZ,20200703,4.69,4.76,4.63,4.75,4.67,0.08,1.7131,221860.03,104379.131
300102.SZ,20200706,4.79,5.04,4.76,5.02,4.75,0.27,5.6842,348468.25,172017.178
300102.SZ,20200707,5.05,5.29,5.03,5.07,5.02,0.05,0.996,496910.72,254578.894
300102.SZ,20200708,5.09,5.23,5.02,5.2,5.07,0.13,2.5641,336020.82,172775.613
300102.SZ,20200709,5.18,5.43,5.15,5.36,5.2,0.16,3.0769,362585.0,191897.514
300102.SZ,20200710,5.32,5.62,5.24,5.37,5.36,0.01,0.1866,491196.17,266861.145
300102.SZ,20200713,5.38,5.6,5.3,5.6,5.37,0.23,4.2831,417312.0,227590.448
300102.SZ,20200714,5.7,5.75,5.26,5.48,5.6,-0.12,-2.1429,482468.02,265237.821
300102.SZ,20200715,5.42,5.47,5.11,5.12,5.48,-0.36,-6.5693,340095.0,178309.509
300102.SZ,20200716,5.13,5.24,4.85,4.88,5.12,-0.24,-4.6875,271072.8,136897.42
300102.SZ,20200717,4.89,4.97,4.72,4.78,4.88,-0.1,-2.0492,235756.82,113373.36
300102.SZ,20200720,4.8,4.99,4.78,4.99,4.78,0.21,4.3933,173544.42,84648.989
300102.SZ,20200721,4.97,5.49,4.94,5.49,4.99,0.5,10.02,379631.68,198766.837
300102.SZ,20200722,5.45,5.73,5.3,5.6,5.49,0.11,2.0036,736844.92,405486.431
300102.SZ,20200723,5.45,5.51,5.15,5.38,5.6,-0.22,-3.9286,439512.09,234003.773
300102.SZ,20200724,5.33,5.48,5.02,5.03,5.38,-0.35,-6.5056,338648.42,177136.588
300102.SZ,20200727,5.0,5.53,4.97,5.53,5.03,0.5,9.9404,189388.73,102744.766
300102.SZ,20200728,5.69,5.9,5.34,5.42,5.53,-0.11,-1.9892,742250.6,417569.61
300102.SZ,20200729,5.4,5.89,5.4,5.75,5.42,0.33,6.0886,702322.44,396801.051
300102.SZ,20200730,5.7,6.17,5.58,5.99,5.75,0.24,4.1739,860484.87,508770.474
300102.SZ,20200731,5.86,6.39,5.84,6.24,5.99,0.25,4.1736,704156.69,433282.556
300102.SZ,20200803,6.17,6.75,6.1,6.45,6.24,0.21,3.3654,665255.69,423376.76
300102.SZ,20200804,6.4,6.44,5.86,5.89,6.45,-0.56,-8.6822,704364.07,428487.55
300102.SZ,20200805,6.05,6.23,5.9,5.97,5.89,0.08,1.3582,423719.18,255913.113
300102.SZ,20200806,5.94,6.25,5.84,6.1,5.97,0.13,2.1776,457842.94,276935.588
300102.SZ,20200807,6.12,6.12,5.7,5.78,6.1,-0.32,-5.2459,372114.39,218678.967
300102.SZ,20200810,5.73,5.99,5.72,5.89,5.78,0.11,1.9031,256665.76,150766.091
300102.SZ,20200811,5.88,5.98,5.66,5.71,5.89,-0.18,-3.056,266226.62,154504.983
300102.SZ,20200812,5.78,6.08,5.58,6.01,5.71,0.3,5.2539,365655.0,213584.086
300102.SZ,20200813,5.95,6.2,5.92,6.09,6.01,0.08,1.3311,395315.72,240193.363
300102.SZ,20200814,6.08,6.08,5.78,5.98,6.09,-0.11,-1.8062,292229.72,173865.334
300102.SZ,20200817,5.91,6.21,5.82,6.17,5.98,0.19,3.1773,387813.41,235081.05
300102.SZ,20200818,6.12,6.25,6.01,6.05,6.17,-0.12,-1.9449,322300.13,195986.58
300102.SZ,20200819,5.99,6.02,5.69,5.69,6.05,-0.36,-5.9504,322518.0,188206.648
300102.SZ,20200820,5.6,5.76,5.48,5.53,5.69,-0.16,-2.812,200095.03,111936.101
300102.SZ,20200821,5.59,5.65,5.4,5.49,5.53,-0.04,-0.7233,164917.06,91280.534
300102.SZ,20200824,5.52,5.68,5.3,5.6,5.49,0.11,2.0036,197696.86,109658.65
300102.SZ,20200825,5.58,5.85,5.56,5.82,5.6,0.22,3.9286,287980.27,165876.67
300102.SZ,20200826,5.76,5.85,5.53,5.63,5.82,-0.19,-3.2646,222324.39,126610.412
300102.SZ,20200827,5.57,6.19,5.47,6.0,5.63,0.37,6.5719,432748.41,255691.317
300102.SZ,20200828,5.7,5.83,5.58,5.76,6.0,-0.24,-4.0,398486.06,228012.468
300102.SZ,20200831,5.77,6.06,5.68,5.78,5.76,0.02,0.3472,274437.39,160872.51
300102.SZ,20200901,5.73,6.1,5.61,6.09,5.78,0.31,5.3633,473960.99,280041.411
300102.SZ,20200902,6.1,6.68,6.03,6.41,6.09,0.32,5.2545,759750.95,482722.491
300102.SZ,20200903,6.31,7.69,6.12,7.3,6.41,0.89,13.8846,1414319.51,999510.255
300102.SZ,20200904,8.4,8.76,8.25,8.76,7.3,1.46,20.0,785421.61,672242.353
300102.SZ,20200907,10.51,10.51,10.51,10.51,8.76,1.75,19.9772,121744.92,127953.91
300102.SZ,20200908,12.61,12.61,12.1,12.61,10.51,2.1,19.981,1662812.11,2095013.368
300102.SZ,20200909,13.71,14.55,11.46,11.63,12.61,-0.98,-7.7716,3573256.93,4788439.858
300102.SZ,20200910,10.6,10.95,9.3,9.3,11.63,-2.33,-20.0344,1827849.33,1838237.128
300102.SZ,20200911,8.18,8.99,7.92,8.47,9.3,-0.83,-8.9247,2003852.68,1709207.356
300102.SZ,20200914,8.87,10.16,8.71,10.16,8.47,1.69,19.9528,2259469.59,2102153.027
300102.SZ,20200915,10.2,10.23,8.88,9.02,10.16,-1.14,-11.2205,1996534.62,1896510.974
300102.SZ,20200916,8.95,10.68,8.95,9.69,9.02,0.67,7.4279,2288420.2,2276564.996
300102.SZ,20200917,9.35,11.21,9.12,10.55,9.69,0.86,8.8751,2320693.33,2349567.442
300102.SZ,20200918,10.23,11.06,9.66,10.42,10.55,-0.13,-1.2322,2120589.56,2181687.898
300102.SZ,20200921,9.99,10.65,9.77,9.99,10.42,-0.43,-4.1267,1428580.88,1444135.707
300102.SZ,20200922,9.55,9.99,9.16,9.75,9.99,-0.24,-2.4024,1204412.97,1158499.687
300102.SZ,20200923,9.65,10.61,9.65,10.01,9.75,0.26,2.6667,1435009.31,1460604.901
300102.SZ,20200924,9.58,9.77,9.04,9.07,10.01,-0.94,-9.3906,1197390.18,1120726.228
300102.SZ,20200925,9.12,9.17,8.4,8.57,9.07,-0.5,-5.5127,1020345.6,884461.87
300102.SZ,20200928,8.58,8.65,8.14,8.29,8.57,-0.28,-3.2672,700727.17,584855.248
300102.SZ,20200929,8.5,8.8,8.21,8.44,8.29,0.15,1.8094,842615.43,717652.179
300102.SZ,20200930,8.54,9.12,8.28,8.82,8.44,0.38,4.5024,1147034.04,1000826.07
300102.SZ,20201009,9.14,9.55,8.83,9.3,8.82,0.48,5.4422,1256515.12,1152246.824
300102.SZ,20201012,9.08,10.47,9.01,10.09,9.3,0.79,8.4946,1776220.18,1714638.751
300102.SZ,20201013,9.78,11.1,9.62,10.37,10.09,0.28,2.775,1995696.22,2058705.885
300102.SZ,20201014,10.2,10.64,10.1,10.37,10.37,0.0,0.0,1502049.91,1558740.079
300102.SZ,20201015,10.15,10.19,9.51,9.52,10.37,-0.85,-8.1967,1209669.96,1188919.721
300102.SZ,20201016,9.52,9.79,9.33,9.5,9.52,-0.02,-0.2101,759213.14,727327.856
300102.SZ,20201019,9.62,9.84,9.42,9.54,9.5,0.04,0.4211,779768.62,750744.8
300102.SZ,20201020,9.42,9.75,9.01,9.68,9.54,0.14,1.4675,825577.69,778413.689
300102.SZ,20201021,9.65,9.67,8.93,9.02,9.68,-0.66,-6.8182,830915.94,769114.461
300102.SZ,20201022,8.8,9.91,8.56,9.27,9.02,0.25,2.7716,1133683.36,1051845.944
300102.SZ,20201023,9.27,9.37,8.82,8.85,9.27,-0.42,-4.5307,735248.96,667917.591
300102.SZ,20201026,8.79,9.09,8.59,8.9,8.85,0.05,0.565,473532.07,421735.63
300102.SZ,20201027,8.97,9.24,8.49,8.52,8.9,-0.38,-4.2697,750923.56,662368.382
300102.SZ,20201028,8.4,8.55,8.2,8.4,8.52,-0.12,-1.4085,611693.56,511686.568
300102.SZ,20201029,8.18,8.61,8.11,8.22,8.4,-0.18,-2.1429,618363.96,518553.036
300102.SZ,20201030,8.35,8.57,7.74,7.74,8.22,-0.48,-5.8394,839661.0,683920.812
300102.SZ,20201102,7.58,7.93,7.56,7.62,7.74,-0.12,-1.5504,576356.33,443553.707
300102.SZ,20201103,7.7,8.7,7.7,8.48,7.62,0.86,11.2861,1267049.96,1049376.942
300102.SZ,20201104,8.4,8.89,8.24,8.48,8.48,0.0,0.0,1248003.29,1065993.437
300102.SZ,20201105,8.61,8.84,8.44,8.56,8.48,0.08,0.9434,944248.96,814547.471
300102.SZ,20201106,8.5,8.67,8.3,8.36,8.56,-0.2,-2.3364,709563.0,602458.257
300102.SZ,20201109,8.5,9.27,8.41,9.19,8.36,0.83,9.9282,1333295.26,1190109.088
300102.SZ,20201110,9.13,9.79,8.83,9.3,9.19,0.11,1.197,1454560.42,1355054.444
300102.SZ,20201111,9.1,9.27,8.8,8.92,9.3,-0.38,-4.086,806875.02,725696.539
300102.SZ,20201112,9.1,9.12,8.44,8.6,8.92,-0.32,-3.5874,682754.0,593532.766
300102.SZ,20201113,8.62,8.64,8.08,8.19,8.6,-0.41,-4.7674,602504.0,500814.553
300102.SZ,20201116,8.19,8.29,7.84,7.95,8.19,-0.24,-2.9304,488307.89,390884.747
300102.SZ,20201117,7.94,7.95,7.57,7.76,7.95,-0.19,-2.3899,526738.02,405085.881
300102.SZ,20201118,7.9,8.2,7.81,8.08,7.76,0.32,4.1237,728550.89,583683.588
300102.SZ,20201119,8.0,8.3,7.82,8.23,8.08,0.15,1.8564,727076.0,591112.174
300102.SZ,20201120,8.1,8.2,7.87,7.87,8.23,-0.36,-4.3742,564161.0,449061.666
300102.SZ,20201123,7.88,8.07,7.66,7.89,7.87,0.02,0.2541,488351.74,385836.137
300102.SZ,20201124,7.82,8.03,7.71,7.81,7.89,-0.08,-1.0139,487059.89,382980.743
300102.SZ,20201125,7.65,7.71,7.35,7.35,7.81,-0.46,-5.8899,620515.0,468523.423
300102.SZ,20201126,7.26,7.69,7.25,7.47,7.35,0.12,1.6327,556777.0,417307.079
300102.SZ,20201127,7.4,7.47,7.09,7.18,7.47,-0.29,-3.8822,545587.0,396132.218
300102.SZ,20201130,7.19,7.29,6.98,7.1,7.18,-0.08,-1.1142,419826.0,301361.816
300102.SZ,20201201,7.17,7.45,7.11,7.4,7.1,0.3,4.2254,517965.0,379171.91
300102.SZ,20201202,7.37,7.88,7.35,7.6,7.4,0.2,2.7027,795177.04,605325.857
300102.SZ,20201203,7.69,7.97,7.57,7.59,7.6,-0.01,-0.1316,737677.04,572628.006
300102.SZ,20201204,7.45,7.76,7.38,7.47,7.59,-0.12,-1.581,472935.0,355596.257
300102.SZ,20201207,7.56,7.68,7.18,7.23,7.47,-0.24,-3.2129,467943.3,345311.42
300102.SZ,20201208,7.19,7.29,7.12,7.15,7.23,-0.08,-1.1065,321283.0,230718.188
300102.SZ,20201209,7.2,7.2,6.75,6.76,7.15,-0.39,-5.4545,475091.26,329915.7
300102.SZ,20201210,6.75,6.9,6.61,6.82,6.76,0.06,0.8876,347361.76,235450.379
300102.SZ,20201211,6.82,6.89,6.56,6.8,6.82,-0.02,-0.2933,431778.0,289746.558
300102.SZ,20201214,6.77,7.12,6.66,6.97,6.8,0.17,2.5,472844.0,326754.819
300102.SZ,20201215,7.0,7.18,6.72,6.74,6.97,-0.23,-3.2999,441751.38,306029.691
300102.SZ,20201216,6.63,6.74,6.44,6.5,6.74,-0.24,-3.5608,409759.02,269249.055
300102.SZ,20201217,6.54,6.68,6.28,6.63,6.5,0.13,2.0,407429.0,265228.924
300102.SZ,20201218,6.72,6.8,6.52,6.53,6.63,-0.1,-1.5083,329086.28,217845.541
300102.SZ,20201221,6.44,6.83,6.42,6.69,6.53,0.16,2.4502,445175.88,297373.981
300102.SZ,20201222,6.62,6.65,6.24,6.29,6.69,-0.4,-5.9791,446910.02,287827.757
300102.SZ,20201223,6.38,6.53,6.31,6.43,6.29,0.14,2.2258,417672.0,267969.818
300102.SZ,20201224,6.39,6.48,6.13,6.16,6.43,-0.27,-4.1991,348572.0,218228.783
300102.SZ,20201225,6.2,6.27,6.04,6.08,6.16,-0.08,-1.2987,324472.01,199330.395
300102.SZ,20201228,6.01,6.07,5.83,5.9,6.08,-0.18,-2.9605,403038.65,237923.525
300102.SZ,20201229,5.97,6.13,5.88,5.89,5.9,-0.01,-0.1695,354132.89,212716.505
300102.SZ,20201230,6.06,6.22,5.89,5.91,5.89,0.02,0.3396,398962.78,240334.779
300102.SZ,20201231,5.86,6.07,5.78,5.98,5.91,0.07,1.1844,350083.0,208703.204
300102.SZ,20210104,6.04,6.12,5.95,6.12,5.98,0.14,2.3411,376537.02,228002.884
300102.SZ,20210105,6.06,6.34,5.99,6.32,6.12,0.2,3.268,646157.04,398742.389
300102.SZ,20210106,6.27,6.27,5.86,5.88,6.32,-0.44,-6.962,515936.12,310583.926
300102.SZ,20210107,5.8,5.84,5.35,5.46,5.88,-0.42,-7.1429,553590.02,306547.618
300102.SZ,20210108,5.44,5.7,5.26,5.54,5.46,0.08,1.4652,443158.0,245854.305
300102.SZ,20210111,5.59,5.77,5.44,5.54,5.54,0.0,0.0,361111.5,202819.646
300102.SZ,20210112,5.44,5.62,5.34,5.39,5.54,-0.15,-2.7076,314380.08,171614.739
300102.SZ,20210113,5.41,5.44,5.11,5.14,5.39,-0.25,-4.6382,380659.7,198211.343
300102.SZ,20210114,5.14,5.34,4.96,5.23,5.14,0.09,1.751,379220.02,196716.313
300102.SZ,20210115,5.18,5.39,5.15,5.34,5.23,0.11,2.1033,311645.04,164763.967
300102.SZ,20210118,5.35,5.75,5.33,5.62,5.34,0.28,5.2434,517576.96,287268.473
300102.SZ,20210119,5.6,6.08,5.56,5.97,5.62,0.35,6.2278,810007.28,473511.205
300102.SZ,20210120,6.06,6.06,5.75,5.79,5.97,-0.18,-3.0151,493394.0,288428.138
300102.SZ,20210121,5.73,5.98,5.73,5.78,5.79,-0.01,-0.1727,377310.92,220399.186
300102.SZ,20210122,5.81,5.92,5.56,5.66,5.78,-0.12,-2.0761,488404.01,278321.806
300102.SZ,20210125,5.6,5.65,5.27,5.28,5.66,-0.38,-6.7138,444518.84,239342.728
300102.SZ,20210126,5.35,5.53,5.06,5.11,5.28,-0.17,-3.2197,395953.0,207694.45
300102.SZ,20210127,5.07,5.16,4.98,5.0,5.11,-0.11,-2.1526,302237.02,152563.506
300102.SZ,20210128,5.0,5.22,4.98,5.04,5.0,0.04,0.8,363559.74,185704.455
300102.SZ,20210129,5.07,5.1,4.68,4.78,5.04,-0.26,-5.1587,363787.46,175580.47
300102.SZ,20210201,4.75,4.84,4.6,4.71,4.78,-0.07,-1.4644,269421.08,126673.097
300102.SZ,20210202,4.71,4.79,4.58,4.7,4.71,-0.01,-0.2123,198546.68,93229.162
300102.SZ,20210203,4.7,4.7,4.53,4.54,4.7,-0.16,-3.4043,197466.02,90680.882
300102.SZ,20210204,4.55,4.58,4.33,4.58,4.54,0.04,0.8811,276351.63,123091.347
300102.SZ,20210205,4.55,4.69,4.28,4.29,4.58,-0.29,-6.3319,275180.0,122781.485
300102.SZ,20210208,4.32,4.38,4.17,4.18,4.29,-0.11,-2.5641,216041.86,92243.778
300102.SZ,20210209,4.22,4.28,4.16,4.24,4.18,0.06,1.4354,248159.54,104953.979
300102.SZ,20210210,4.33,4.42,4.24,4.25,4.24,0.01,0.2358,247395.5,106505.413
300102.SZ,20210218,4.31,4.58,4.31,4.5,4.25,0.25,5.8824,341757.08,152821.091
300102.SZ,20210219,4.53,4.89,4.49,4.86,4.5,0.36,8.0,412659.22,195335.106
300102.SZ,20210222,4.88,5.19,4.88,4.97,4.86,0.11,2.2634,499450.34,251323.48
300102.SZ,20210223,4.97,5.03,4.81,4.85,4.97,-0.12,-2.4145,297594.97,145750.424
300102.SZ,20210224,4.9,5.82,4.89,5.82,4.85,0.97,20.0,458096.86,249613.184
300102.SZ,20210225,6.25,6.58,5.85,6.04,5.82,0.22,3.7801,1626047.87,1002796.969
300102.SZ,20210226,5.69,6.28,5.69,5.79,6.04,-0.25,-4.1391,899632.91,537247.353
300102.SZ,20210301,5.91,6.17,5.88,5.96,5.79,0.17,2.9361,720560.38,432787.916
300102.SZ,20210302,6.06,6.3,5.73,6.2,5.96,0.24,4.0268,897726.79,547225.721
300102.SZ,20210303,6.1,6.15,5.87,6.08,6.2,-0.12,-1.9355,695352.0,415852.854
300102.SZ,20210304,6.0,6.24,5.9,6.12,6.08,0.04,0.6579,691330.8,421143.612
300102.SZ,20210305,6.02,6.87,6.0,6.38,6.12,0.26,4.2484,1116974.75,724393.687
300102.SZ,20210308,6.26,6.64,6.18,6.43,6.38,0.05,0.7837,833921.96,537300.55
300102.SZ,20210309,6.33,6.4,5.8,5.83,6.43,-0.6,-9.3313,786587.15,471843.416
300102.SZ,20210310,5.98,6.06,5.7,5.7,5.83,-0.13,-2.2298,525063.0,306728.354
300102.SZ,20210311,5.71,6.84,5.44,6.84,5.7,1.14,20.0,1096506.26,689700.305
300102.SZ,20210312,6.95,7.39,6.59,6.72,6.84,-0.12,-1.7544,1726012.6,1196781.117
300102.SZ,20210315,6.77,7.21,6.6,6.83,6.72,0.11,1.6369,1105007.44,759989.663
300102.SZ,20210316,6.73,7.14,6.51,6.88,6.83,0.05,0.7321,1048773.35,713433.652
300102.SZ,20210317,6.73,7.6,6.67,7.15,6.88,0.27,3.9244,1314159.96,949068.123
300102.SZ,20210318,7.02,7.1,6.71,6.75,7.15,-0.4,-5.5944,884744.97,606498.376
300102.SZ,20210319,6.65,6.93,6.62,6.62,6.75,-0.13,-1.9259,642368.37,433374.56
300102.SZ,20210322,6.63,6.92,6.42,6.81,6.62,0.19,2.8701,791615.02,526931.23
300102.SZ,20210323,6.75,7.29,6.68,6.91,6.81,0.1,1.4684,960695.91,677572.232
300102.SZ,20210324,6.68,6.84,6.46,6.55,6.91,-0.36,-5.2098,674056.17,446979.304
300102.SZ,20210325,6.49,6.55,6.03,6.1,6.55,-0.45,-6.8702,663166.5,412334.435
300102.SZ,20210326,6.15,6.37,6.04,6.27,6.1,0.17,2.7869,523272.0,323649.196
300102.SZ,20210329,6.29,6.59,6.29,6.35,6.27,0.08,1.2759,522137.02,334887.542
300102.SZ,20210330,6.34,6.65,6.17,6.46,6.35,0.11,1.7323,591729.76,379177.259
300102.SZ,20210331,6.39,6.44,6.12,6.16,6.46,-0.3,-4.644,413154.76,258744.686
300102.SZ,20210401,6.25,6.79,6.15,6.46,6.16,0.3,4.8701,777909.5,507182.767
300102.SZ,20210402,6.46,7.05,6.46,6.88,6.46,0.42,6.5015,951206.44,652952.691
300102.SZ,20210406,6.91,7.06,6.73,6.76,6.88,-0.12,-1.7442,679062.02,464218.238
300102.SZ,20210407,6.73,6.99,6.6,6.89,6.76,0.13,1.9231,635642.14,432920.977
300102.SZ,20210408,6.81,6.89,6.45,6.48,6.89,-0.41,-5.9507,635332.29,422414.729
300102.SZ,20210409,6.43,6.58,6.24,6.25,6.48,-0.23,-3.5494,442925.06,281672.694
300102.SZ,20210412,6.27,6.33,6.07,6.08,6.25,-0.17,-2.72,339557.0,209549.868
300102.SZ,20210413,6.08,6.2,6.0,6.17,6.08,0.09,1.4803,298030.0,181833.757
300102.SZ,20210414,6.17,6.38,6.08,6.28,6.17,0.11,1.7828,328347.0,204550.591
300102.SZ,20210415,6.23,6.24,6.07,6.09,6.28,-0.19,-3.0255,245673.76,150456.861
300102.SZ,20210416,6.13,6.27,6.07,6.17,6.09,0.08,1.3136,272569.0,168030.147
300102.SZ,20210419,6.18,6.34,6.13,6.26,6.17,0.09,1.4587,326618.28,204545.826
300102.SZ,20210420,6.28,6.65,6.18,6.41,6.26,0.15,2.3962,618668.01,398780.895
300102.SZ,20210421,6.3,6.36,6.12,6.12,6.41,-0.29,-4.5242,420432.76,260798.746
300102.SZ,20210422,6.15,6.41,6.1,6.23,6.12,0.11,1.7974,429865.11,270009.315
300102.SZ,20210423,6.16,6.24,6.01,6.06,6.23,-0.17,-2.7287,359500.26,219482.335
300102.SZ,20210426,6.18,6.81,6.14,6.57,6.06,0.51,8.4158,932248.01,606922.389
300102.SZ,20210427,6.62,6.89,6.51,6.67,6.57,0.1,1.5221,832503.79,557050.227
300102.SZ,20210428,6.7,6.8,6.51,6.71,6.67,0.04,0.5997,628364.17,418389.445
300102.SZ,20210429,6.72,7.27,6.72,6.99,6.71,0.28,4.1729,1050446.31,739102.255
300102.SZ,20210430,6.91,7.16,6.87,6.93,6.99,-0.06,-0.8584,695894.46,487157.422
